TEXT
"RT @AlaskaTugboater: Hope everyone is OK. This my wife,  son &amp; dogs inside during the #earthquake in Palmer, AK. I felt it in Fairbanks. Ju…"
"RT @usmc_army: Please pray for everyone in Anchorage, Alaska, including my brother and sister ⁦@AmericanLaoch⁩ and ⁦@IcyQueenBee. Love you…"
RT @HeatherHintze: This is what happened on the 6th floor of the Nesbett Courthouse during the Anchorage #earthquake.  Both attorneys jumpe…
"RT @sarahh_mars: 7.2 earthquake here in Anchorage, Alaska. This is a video my dad took from the Minnesota exit ramp from international. 😰😰…"
"Major earthquake strikes Alaska, prompts Tsunami warning: https://t.co/CVXmivZWcw via @YouTube"
RT @M2Gtv: More photos from friends. This one in wasilla about 10miles from us #Alaska #earthquake #tsunami https://t.co/xyQ4hPsiPD
"RT @EndDeportations: Yesterday, an Earthquake abruptly eliminated the home of Sarah Sanders.

SCORE:
Mother Nature—1
Sarah Sanders—0

This…"
"RT @sarahh_mars: 7.2 earthquake here in Anchorage, Alaska. This is a video my dad took from the Minnesota exit ramp from international. 😰😰…"
"RT @sarahh_mars: 7.2 earthquake here in Anchorage, Alaska. This is a video my dad took from the Minnesota exit ramp from international. 😰😰…"
"RT @1776PatHenry: 7.2 earthquake in Anchorage, Alaska.

Wow!

 https://t.co/pGsJxmTuIK"
RT @HeatherHintze: This is what happened on the 6th floor of the Nesbett Courthouse during the Anchorage #earthquake.  Both attorneys jumpe…
"RT @usmc_army: Please pray for everyone in Anchorage, Alaska, including my brother and sister ⁦@AmericanLaoch⁩ and ⁦@IcyQueenBee. Love you…"
"RT @sarahh_mars: 7.2 earthquake here in Anchorage, Alaska. This is a video my dad took from the Minnesota exit ramp from international. 😰😰…"
🙏🏻💔🙏🏻
"RT @sarahh_mars: 7.2 earthquake here in Anchorage, Alaska. This is a video my dad took from the Minnesota exit ramp from international. 😰😰…"
RT @AppleDailyNA: 美國阿拉斯加州 #Anchorage 發生7級地震，多幢建築物及基建設施嚴重受損，Ted Stevens國際機場一度關閉，鐵路暫停行駛，多條公路嚴重斷裂甚至有一部份「完全消失」。州長宣佈當地進入災難狀態。 https://t.co/vdaXd…
https://t.co/fL6H5lEJyq
"RT @AMluvinit2: Spot on Dogald, this is hilarious. This is Trump to a tee! 
😂😂😂😂😂😂😂😂😂😂😂😂😂 https://t.co/ZIho8Ks4w5"
RT @VP: Back on AF2 &amp; was just briefed on latest Alaska earthquake developments. Urge all residents to listen to local authorities and heed…
RT @EMSC: #Earthquake (#gempa) M4.1 strikes 136 km N of #Ambon (#Indonesia) 13 min ago. More info: https://t.co/xy9JwXPgsS
"""Seismology study warns that massive earthquake is long overdue for Himalayas""

OH boy! Delhi's a sitting duck!

  https://t.co/jYCIPiO0Re"
You Tubeにアップしました！: 7 0 Huge Earthquake hits Anchorage Alaska 2018 11 ... https://t.co/1497e0acFx
RT @NaokiMedia: 地震発生時の裁判所内の様子をKTVAが撮影 #地震 #アラスカ https://t.co/S8UVHjmBkZ
RT @tenkijp_jishin: 1日18時56分頃、北海道で最大震度2を観測する地震がありました。震源地は釧路沖、M3.9。この地震による津波の心配はありません。 https://t.co/GZFltXc1vs #jishin #地震
"RT @SarahPalinUSA: 🙏🏼 for Alaska. Our family is intact - house is not... I imagine that’s the case for many, many others. So thankful to be…"
RT @matthewfelling: The #Alaska images from the #Earthquake seem out of a Hollywood blockbuster ... Great snapshot from @marclesterphoto ht…
"Anchorage earthquake left crumbling buildings, collapsed roofs and damaged roads
https://t.co/LbmZyFb0Qu
Jesus!"
Pictures from Alaska. https://t.co/qbvWiDVMgG
RT @HeatherHintze: This is what happened on the 6th floor of the Nesbett Courthouse during the Anchorage #earthquake.  Both attorneys jumpe…
RT @EMSC: #Earthquake (#sismo) M5.1 strikes 34 km NW of #Anchorage (#Alaska) 10 min ago. More info: https://t.co/qAba0KhnE8
"USGS reports a M1.8 #earthquake 14km SSW of Big Lake, Alaska on 12/1/18 @ 11:32:41 UTC https://t.co/iMQOebZ05H #quake"
"USGS reports a M1.1 #earthquake 33km W of Ester, Alaska on 12/1/18 @ 11:32:19 UTC https://t.co/mKvZWVwUHf #quake"
"USGS reports a M1.6 #earthquake 10km SSW of Big Lake, Alaska on 12/1/18 @ 11:31:41 UTC https://t.co/HiH6WEB8zp #quake"
"RT @wdsu: Widespread damage after strong earthquake strikes Anchorage, Alaska; Tsunami Warning issued https://t.co/5JXk4bAOCB https://t.co/…"
https://t.co/sZ42R8etGE
RT @cassieschirmtv: KTVA’s newsroom felt the blow of the earthquake this morning. #anchorage #alaska #earthquake #weather https://t.co/d1Sa…
"RT @sarahh_mars: 7.2 earthquake here in Anchorage, Alaska. This is a video my dad took from the Minnesota exit ramp from international. 😰😰…"
"RT @ConnorMowens: Google Earth glitched out the right lane of the Glenn Highway incredibly close to where it collapsed today.

So basically…"
RT @MitchLeezy1: What would you do in this situation https://t.co/ZsLMhverRq
"RT @Seagurlie: 7.0 earthquake was not a great way to start the day.   
#AlaskaEarthquake 😕😱🏞️
#AlaskaEarthquake2018 https://t.co/R1GZ6FAM8Z"
RT @HeatherHintze: This is what happened on the 6th floor of the Nesbett Courthouse during the Anchorage #earthquake.  Both attorneys jumpe…
RT @NaokiMedia: アンカレッジのCBS系列局KTVAのニュースルームが地震で大きな被害 #地震 #アラスカ https://t.co/dyFpszdApx
RT @DrMFaisal: Grieved at passing away of President H.W. Bush. Share pain of family and American people. He was a statesman who led his cou…
"RT @SarahPalinUSA: 🙏🏼 for Alaska. Our family is intact - house is not... I imagine that’s the case for many, many others. So thankful to be…"
BBC News - Alaska earthquake: Anchorage rocked by aftershocks https://t.co/h8rQdKEgHp
RT @HeatherHintze: This is what happened on the 6th floor of the Nesbett Courthouse during the Anchorage #earthquake.  Both attorneys jumpe…
"RT @buitengebieden: Road damaged after the M 7.2 earthquake in Anchorage, Alaska.

#anchoragequake #Anchorage #alaska #earthquake @spann ht…"
"RT @wo_rudolph1: Zahlreiche Nachbeben, teilweise der Stärke 5, hat es inzwischen in der Region um Anchorage gegeben. #earthquake https://t.…"
#Anchorage #earthquake #USGS O_________O https://t.co/SnH2IYyipm
"RT @DnoonaM: For #강다니엘  birthday, I donated under #KangDaniel’s name an amount of IDR 1,210,000 to UNICEF Indonesia; to help funding educat…"
RT @EMSC: #Earthquake (#gempa) M4.2 strikes 99 km SW of #Labuan (#Indonesia) 11 min ago. More info: https://t.co/M0HxgGGSPq
"RT @marufins: Gempa besar Alaska 2018 Sabtu dinihari waktu Indonesia. Magnitudo 7,0 dg kedalaman sumber mendekati 40 km. Sempat memicu peri…"
RT @IRIS_EPO: Watch the waves from the Anchorage earthquake roll across the USArray seismic network in the lower 48 (https://t.co/RIcNz4bgW…
RT @HeatherHintze: This is what happened on the 6th floor of the Nesbett Courthouse during the Anchorage #earthquake.  Both attorneys jumpe…
"RT @SarahPalinUSA: 🙏🏼 for Alaska. Our family is intact - house is not... I imagine that’s the case for many, many others. So thankful to be…"
RT @HeatherHintze: This is what happened on the 6th floor of the Nesbett Courthouse during the Anchorage #earthquake.  Both attorneys jumpe…
RT @EMSC: #Earthquake (#séisme) M4.7 strikes 273 km W of #Tofino (#Canada) 17 min ago. More info: https://t.co/MuoLNAhEQE
"RT @HHypocrisy101: THANK YOU SIR, we are hanging in there and waiting for power to be returned, it's only 25°out. The epicenter was close,…"
"RT @DogginTrump: On today’s episode of I DON’T GIVE A FUCK

Sarah Palin said her House was damaged today in the earthquake

That’s called K…"
"RT @sarahh_mars: 7.2 earthquake here in Anchorage, Alaska. This is a video my dad took from the Minnesota exit ramp from international. 😰😰…"
RT @HeatherHintze: This is what happened on the 6th floor of the Nesbett Courthouse during the Anchorage #earthquake.  Both attorneys jumpe…
RT @EMSC: #Earthquake (#sismo) M5.3 strikes 14 km NW of #Anchorage (#Alaska) 9 min ago. More info: https://t.co/rTvsjkonLi
"RT @WarriorofGod97: PATRIOTS 🛐🆘🛐 RETWEET

We are sending thoughts and prayers to our Alaska Families!!! https://t.co/Wq2K42OhSN"
"RT @sarahh_mars: 7.2 earthquake here in Anchorage, Alaska. This is a video my dad took from the Minnesota exit ramp from international. 😰😰…"
"RT @purrenrage: Everyone in Anchorage tonight:

#earthquake #AlaskaEarthquake #Alaska https://t.co/AsVsjr5nqf"
"RT @thebradfordfile: Are Democrats blaming President Trump, climate change or tax cuts for the earthquake in Alaska?"
RT @EMSC: #Earthquake (#sismo) M2.4 strikes 18 km SE of Discovery Harbour (#Hawaii) 4 min ago. More info: https://t.co/NZT6lZvmce
"RT @sarahh_mars: 7.2 earthquake here in Anchorage, Alaska. This is a video my dad took from the Minnesota exit ramp from international. 😰😰…"
RT @Amaka_Ekwo: Earthquake hits near Argentina capital as world leaders attend G20 summit https://t.co/fclL4LxuBd
"RT @Piano_kyoikugk: @Pianotex @Piano_Kannazuki @2018_MMAs 【🏆 #MelOnMusicAwards】-⑨ #MMA2018
🎥 #BTS #レッドカーペット &amp;🎙️#インタビュー
＠📺🇰🇷Melon Music Awar…"
https://t.co/39P1H3xVim
RT @ChrisRauhl: Dimond High school. #Alaska #Anchorage #EarthQuake https://t.co/6znXKgzY0t
RT @Guinz: Did he say anything about this earthquake being difficult from the standpoint of the earth being very big and hard to maintain b…
"RT @sarahh_mars: 7.2 earthquake here in Anchorage, Alaska. This is a video my dad took from the Minnesota exit ramp from international. 😰😰…"
"RT @sarahh_mars: 7.2 earthquake here in Anchorage, Alaska. This is a video my dad took from the Minnesota exit ramp from international. 😰😰…"
"YOU think THAT was ""THE BIG ONE""?"
"RT @Piano_kyoikugk: @Pianotex @Piano_Kannazuki @2018_MMAs 【🏆 #MelOnMusicAwards】-⑧ #MMA2018
🎥 #BTS #レッドカーペット🎙️#インタビュー NOW
＠📺🇰🇷Melon Music Aw…"
"RT @RyanHobbsMMA: I just got sent home from work after a massive earthquake in Anchorage, #Alaska : https://t.co/gOXsUrzdGT"
"RT @DnoonaM: For #강다니엘  birthday, I donated under #KangDaniel’s name an amount of IDR 1,210,000 to UNICEF Indonesia; to help funding educat…"
"RT @NBCNightlyNews: A powerful 7.0 earthquake hit near Anchorage, Alaska, causing “major infrastructure damage,” police said. https://t.co/…"
"RT @Piano_kyoikugk: @Pianotex @Piano_Kannazuki @2018_MMAs 【🏆 #MelOnMusicAwards】-⑪ #MMA2018
🦉🎥#BTS #レッドカーペット&amp;🎙️#インタビュー
＠📺🇰🇷Melon Music Award…"
"RT @Piano_kyoikugk: @Pianotex @Piano_Kannazuki @2018_MMAs 【🏆 #MelOnMusicAwards】-⑩ #MMA2018
🦉🎥#BTS #レッドカーペット &amp;🎙️#インタビュー
＠📺🇰🇷Melon Music Awar…"
"RT @EndDeportations: Yesterday, an Earthquake abruptly eliminated the home of Sarah Sanders.

SCORE:
Mother Nature—1
Sarah Sanders—0

This…"
"RT @MelissaDFrey: 100s of aftershocks continue in Anchorage tonight, even more than 12 hours after the initial M7.0 earthquake. These after…"
"RT @phootahh: マグニチュード7.0の地震があったアラスカの家で揺れに驚くお母さんと息子さん。犬たちも一時避難。(でも1匹はごはん続行)

Footage shows the moment a woman and her son braved the intense…"
"RT @Piano_kyoikugk: 【🏆 #MelOnMusicAwards】-② #MMA2018
生放送 Live📺Dec.1st 7PM~ 🇰🇷Melon Music Awards 2018🏆@2018_MMAs
#BTS #ARMY #Dance #Rap #KPO…"
I just watched a video of an earthquake that was filmed better than most hood fight videos
"RT @phootahh: マグニチュード7.0の地震があったアラスカの家で揺れに驚くお母さんと息子さん。犬たちも一時避難。(でも1匹はごはん続行)

Footage shows the moment a woman and her son braved the intense…"
"RT @EndDeportations: Yesterday, an Earthquake abruptly eliminated the home of Sarah Sanders.

SCORE:
Mother Nature—1
Sarah Sanders—0

This…"
"RT @momomo862: 海外紙、日本で次に発生する地震を特集
南海トラフ地震、もう予定に入っている様です。

政府の被害想定額、初年度 220兆円

大地震の発生状況、相似がささやかれる9世紀と21世紀
そっくり！これ見てやってるのでしょうか
https://t.co/R…"
"RT @krassenstein: BREAKING:  More Incredible video from today's #earthquake in Anchorage, Alaska.  

https://t.co/SYN63c7GZU"
RT @ashleydolfi_: does it freak anybody else out that the 1964 earthquake also happened on a Friday
"RT @Piano_kyoikugk: 【🏆 #MelOnMusicAwards】-① #MMA2018
生放送 Live📺Dec.1st 7PM~ 🇰🇷Melon Music Awards 2018🏆@2018_MMAs
#BTS #ARMY #Dance #Rap #KPO…"
RT @people: Sarah Palin Reveals That Her and Her Parents' Homes Suffered Destruction from Alaska Earthquake https://t.co/GspsHUm4M2
RT @TiGGyZTweetZ: This reporter steadily getting a full minute of an ongoing earthquake while everyone is scrambling under tables is Impres…
RT @HeatherHintze: This is what happened on the 6th floor of the Nesbett Courthouse during the Anchorage #earthquake.  Both attorneys jumpe…
"RT @sarahh_mars: 7.2 earthquake here in Anchorage, Alaska. This is a video my dad took from the Minnesota exit ramp from international. 😰😰…"
RT @Joks2b: I just watched a video of an earthquake that was filmed better than most hood fight videos
"RT @sarahh_mars: 7.2 earthquake here in Anchorage, Alaska. This is a video my dad took from the Minnesota exit ramp from international. 😰😰…"
RT @NWSFairbanks: We are seeing many reports of damage in south central Alaska from the earthquake. The NWS Anchorage Weather Forecast Offi…
"RT @SarahPalinUSA: 🙏🏼 for Alaska. Our family is intact - house is not... I imagine that’s the case for many, many others. So thankful to be…"
RT @HeatherHintze: This is what happened on the 6th floor of the Nesbett Courthouse during the Anchorage #earthquake.  Both attorneys jumpe…
"RT @LauraGreanias: The #Alaskaearthquake “straight cracked my school in half,"" one student posted. Gripping video and photos compiled by @L…"
RT @Graham__Hancock: Wake-up call from Mother Earth? https://t.co/fvwrxnDF93
Oh my god~ 😢 I hope nobody hasn't been hurt
RT @seanhannity: *BREAKING NEWS* Earthquake Rocks Alaska ... https://t.co/LdhJk4x6Dq
"RT @SarahPalinUSA: 🙏🏼 for Alaska. Our family is intact - house is not... I imagine that’s the case for many, many others. So thankful to be…"
RT @jenadunn76: I remember doing earthquake drills in California. Getting under our desks or running to the secure area if outside. Not one…
RT @ThorneSC: Footage from Snapchat maps on the earthquake in Anchorage. https://t.co/5TPoHfpT7N
"RT @usmc_army: Please pray for everyone in Anchorage, Alaska, including my brother and sister ⁦@AmericanLaoch⁩ and ⁦@IcyQueenBee. Love you…"
RT @HeatherHintze: This is what happened on the 6th floor of the Nesbett Courthouse during the Anchorage #earthquake.  Both attorneys jumpe…
RT @IRIS_EPO: This is another ground motion visualization showing the motion of the ground recorded by the USArray during the Anchorage ear…
RT @HeatherHintze: This is what happened on the 6th floor of the Nesbett Courthouse during the Anchorage #earthquake.  Both attorneys jumpe…
RT @HeatherHintze: This is what happened on the 6th floor of the Nesbett Courthouse during the Anchorage #earthquake.  Both attorneys jumpe…
"RT @HHypocrisy101: Alive, shaken, and in Alaska...ask me anything! Headed to the store for some duct tape! Is the bigger one on the way? St…"
RT @IRIS_EPO: This is another ground motion visualization showing the motion of the ground recorded by the USArray during the Anchorage ear…
"RT @Franklin_Graham: Anchorage, AK, was rocked by a 7.0 magnitude earthquake earlier today. Roads are cracked open and impassable, structur…"
"RT @sarahh_mars: 7.2 earthquake here in Anchorage, Alaska. This is a video my dad took from the Minnesota exit ramp from international. 😰😰…"
"RT @sarahh_mars: 7.2 earthquake here in Anchorage, Alaska. This is a video my dad took from the Minnesota exit ramp from international. 😰😰…"
"Is your #day centered on your #fault #line?

#morning #devotion #inthatgreatgettingupmorning #faretheewell?… https://t.co/7xhKrOws5d"
RT @griffintoomey: Lived in Alaska my entire life and this is the first time I have ever felt true fear/anxiety over an earthquake and it’s…
"New Earthquake : Magnitude M 3.7 - 7km S of Big Lake, Alaska https://t.co/rKMNiuFy9y"
RT @HeatherHintze: This is what happened on the 6th floor of the Nesbett Courthouse during the Anchorage #earthquake.  Both attorneys jumpe…
"RT @DnoonaM: For #강다니엘  birthday, I donated under #KangDaniel’s name an amount of IDR 1,210,000 to UNICEF Indonesia; to help funding educat…"
"RT @sarahh_mars: 7.2 earthquake here in Anchorage, Alaska. This is a video my dad took from the Minnesota exit ramp from international. 😰😰…"
Earthquake in Alaska. Guess wat. HAARP is in Alaska.
"RT @AlaskaTugboater: Hope everyone is OK. This my wife,  son &amp; dogs inside during the #earthquake in Palmer, AK. I felt it in Fairbanks. Ju…"
"RT @RyanHobbsMMA: A drone shot of some more damage from the massive #earthquake in #Alaska

 #AlaskaEarthquake https://t.co/HoFIcSrnV7"
"@realDonaldTrump No, that's a statement from a speech writer. You didn't make a statement. Haven't seen one about t… https://t.co/748vjDGxqp"
"RT @EdKrassen: Anchorage, Alaska deserves a lot of respect for surviving this horrifying earthquake.  Check out some of these incredible ph…"
"RT @satyug20201: Powerful M7.0 #earthquake shakes #Alaska 
Think who can save from these types of natural disasters.

https://t.co/jp9NvXhV…"
"RT @kaseyaderhold: Like ripples on a pond, the #Alaska Transportable Array (+ friends) captures another significant local #earthquake. http…"
RT @davepetley: First images of landslides triggered by the M=7.0 Alaska earthquake on 30th November 2018:- https://t.co/OsVNMj6Cfr  Sensat…
"Top story: Earthquake - Magnitude 4.4 - ALBANIA - 2018 December 01, 04:54:17 UTC https://t.co/JKQqVX3hRc, see more https://t.co/c8WZcs0FT9"
"RT @Iqbal_Mhd: Damage reported after massive magnitude 7.0 #earthquake strikes #Anchorage, #Alaska. A tsunami warning is in effect for the…"
"RT @sarahh_mars: 7.2 earthquake here in Anchorage, Alaska. This is a video my dad took from the Minnesota exit ramp from international. 😰😰…"
GEOFON Program GFZ Potsdam :: Earthquake Bulletin https://t.co/M8yD8bX8rO
"RT @MarkDice: Is CNN ignoring the #earthquake in Anchorage and leading with more conspiracy theories about Russia as usual?  

Since the 20…"
RT @Nosafetypinneed: 7.0 magnitude earthquake centered 20 miles from the house. No major structural damage except the wife and dogs nerves.…
"RT @PMBreakingNews: Alaska Earthquake: 
- Alaska Governor has issued a declaration of disaster following massive magnitude 7.2 earthquake
-…"
"RT @MashhourII: Putin “high-fiving” MbS could be behind the earthquake hit #BuenosAires.

#G20Argentina #G20Summit https://t.co/1sbLH6rYIP"
Thanking my congressman for passing National Earthquake Hazards Reduction Program (NEHRP) for the first time in 9-y… https://t.co/3opfk5uglQ
"RT @DnoonaM: For #강다니엘  birthday, I donated under #KangDaniel’s name an amount of IDR 1,210,000 to UNICEF Indonesia; to help funding educat…"
"RT @DnoonaM: For #강다니엘  birthday, I donated under #KangDaniel’s name an amount of IDR 1,210,000 to UNICEF Indonesia; to help funding educat…"
"RT @sarahh_mars: 7.2 earthquake here in Anchorage, Alaska. This is a video my dad took from the Minnesota exit ramp from international. 😰😰…"
Just so sad
"RT @davidhulen: We flew today - in a plane and with our drone.

Earthquake damage from the air https://t.co/QvwdNUCar2"
"Causing an earthquake, breaking the ground !!"
"RT @natecurtin71: Her: come over

Me: I can’t, the earthquake fucked up the road

Her: but my parents aren’t home

Me: https://t.co/EmFzBqr…"
"RT @JRehling: This is a road near Anchorage after today's 7.2 earthquake.

President Trump said that he spoke with the President of Finland…"
"lord, keep my relatives in alaska safe from the 7.0 magnitude earthquake that happened earlier today 🙏"
"RT @sarahh_mars: 7.2 earthquake here in Anchorage, Alaska. This is a video my dad took from the Minnesota exit ramp from international. 😰😰…"
"RT @myearthquakeapp: 3.7 earthquake occurred 5km S of Big Lake, Alaska at 11:28 UTC! #earthquake #BigLake https://t.co/Jhyx8gT7DT"
"New Zealand: Scientists share research on Hikurangi subduction zone, earthquakes, tsunamis, via @nzherald… https://t.co/PnYwOH0XmE"
RT @HeatherHintze: This is what happened on the 6th floor of the Nesbett Courthouse during the Anchorage #earthquake.  Both attorneys jumpe…
"RT @sarahh_mars: 7.2 earthquake here in Anchorage, Alaska. This is a video my dad took from the Minnesota exit ramp from international. 😰😰…"
RT @CalebJHull: Here’s the 7.0 earthquake that hit Alaska today. Scary stuff. https://t.co/OurxEL6nu8
"RT @pahubb43: I KID YOU NOT!

Liberals are now blaming President Trump for the earthquake in Alaska!

He has now caused wildfires, flooding…"
Scientists Warn Of Impending 8.5-Magnitude Earthquake In Himalayas https://t.co/AYmmVPWSxR via @ndtv
"RT @EndDeportations: Yesterday, an Earthquake abruptly eliminated the home of Sarah Sanders.

SCORE:
Mother Nature—1
Sarah Sanders—0

This…"
Wow...
RT @ashleydolfi_: does it freak anybody else out that the 1964 earthquake also happened on a Friday
RT @IRIS_EPO: Watch the waves from the Anchorage earthquake roll across the USArray seismic network in the lower 48 (https://t.co/RIcNz4bgW…
"RT @DnoonaM: For #강다니엘  birthday, I donated under #KangDaniel’s name an amount of IDR 1,210,000 to UNICEF Indonesia; to help funding educat…"
Alaska Earthquake: https://t.co/ve9ueT1XDW via @YouTube
RT @KingOfBurn69: God of Earthquake is here 🖤 https://t.co/Z5oQnyrlmC
RT @HeatherHintze: This is what happened on the 6th floor of the Nesbett Courthouse during the Anchorage #earthquake.  Both attorneys jumpe…
"RT @sarahh_mars: 7.2 earthquake here in Anchorage, Alaska. This is a video my dad took from the Minnesota exit ramp from international. 😰😰…"
RT @HeatherHintze: This is what happened on the 6th floor of the Nesbett Courthouse during the Anchorage #earthquake.  Both attorneys jumpe…
"USGS reports a M2 #earthquake 2km ESE of Big Lake, Alaska on 12/1/18 @ 11:33:25 UTC https://t.co/6nJnXKFhyX #quake"
